elevation_m,area_dam2,capacity_dam3
626.664,225,6.83
626.665,225,6.85
626.666,226,6.86
626.667,226,6.88
626.668,227,6.89
626.669,227,6.91
626.67,227,6.94
626.671,228,6.97
626.672,228,7
626.673,229,7.03
626.674,229,7.06
626.675,230,7.09
626.676,230,7.12
626.677,231,7.15
626.678,231,7.18
626.679,231,7.21
626.68,232,7.24
626.681,232,7.27
626.682,233,7.3
626.683,233,7.33
626.684,234,7.36
626.685,234,7.39
626.686,235,7.42
626.687,235,7.45
626.688,236,7.48
626.689,236,7.51
626.69,236,7.54
626.691,237,7.57
626.692,237,7.6
626.693,238,7.63
626.694,238,7.66
626.695,239,7.68
626.696,239,7.71
626.697,240,7.74
626.698,240,7.77
626.699,240,7.8
626.7,241,7.83
626.701,241,7.86
626.702,242,7.89
626.703,242,7.92
626.704,243,7.95
626.705,243,7.98
626.706,244,8.01
626.707,244,8.04
626.708,245,8.07
626.709,245,8.1
626.71,245,8.13
626.711,246,8.16
626.712,246,8.19
626.713,247,8.22
626.714,247,8.25
626.715,248,8.28
626.716,248,8.31
626.717,249,8.34
626.718,249,8.37
626.719,249,8.4
626.72,250,8.43
626.721,250,8.46
626.722,251,8.49
626.723,251,8.52
626.724,252,8.55
626.725,252,8.58
626.726,253,8.61
626.727,253,8.64
626.728,254,8.67
626.729,254,8.7
626.73,254,8.73
626.731,255,8.76
626.732,255,8.79
626.733,256,8.82
626.734,256,8.85
626.735,257,8.88
626.736,257,8.91
626.737,258,8.94
626.738,258,8.97
626.739,258,9
626.74,259,9.03
626.741,259,9.06
626.742,260,9.09
626.743,260,9.12
626.744,261,9.15
626.745,261,9.18
626.746,262,9.2
626.747,262,9.23
626.748,262,9.26
626.749,263,9.29
626.75,263,9.32
626.751,264,9.35
626.752,264,9.38
626.753,265,9.41
626.754,265,9.44
626.755,266,9.47
626.756,266,9.5
626.757,267,9.53
626.758,267,9.56
626.759,267,9.59
626.76,268,9.62
626.761,268,9.65
626.762,269,9.68
626.763,269,9.71
626.764,270,9.74
626.765,270,9.77
626.766,271,9.8
626.767,271,9.83
626.768,271,9.86
626.769,272,9.89
626.77,272,9.92
626.771,273,9.95
626.772,273,9.98
626.773,274,10
626.774,274,10
626.775,275,10.1
626.776,275,10.1
626.777,276,10.1
626.778,276,10.2
626.779,276,10.2
626.78,277,10.2
626.781,277,10.2
626.782,278,10.3
626.783,278,10.3
626.784,279,10.3
626.785,279,10.4
626.786,280,10.4
626.787,280,10.4
626.788,280,10.5
626.789,281,10.5
626.79,281,10.5
626.791,282,10.5
626.792,282,10.6
626.793,283,10.6
626.794,283,10.6
626.795,284,10.7
626.796,284,10.7
626.797,284,10.7
626.798,285,10.8
626.799,285,10.8
626.8,286,10.8
626.801,286,10.8
626.802,287,10.9
626.803,287,10.9
626.804,288,10.9
626.805,288,11
626.806,289,11
626.807,289,11
626.808,289,11.1
626.809,290,11.1
626.81,290,11.1
626.811,291,11.1
626.812,291,11.2
626.813,292,11.2
626.814,292,11.2
626.815,293,11.3
626.816,293,11.3
626.817,293,11.3
626.818,294,11.4
626.819,294,11.4
626.82,295,11.4
626.821,295,11.4
626.822,296,11.5
626.823,296,11.5
626.824,297,11.5
626.825,297,11.6
626.826,298,11.6
626.827,298,11.6
626.828,298,11.6
626.829,299,11.7
626.83,299,11.7
626.831,300,11.7
626.832,300,11.8
626.833,301,11.8
626.834,301,11.8
626.835,302,11.9
626.836,302,11.9
626.837,302,11.9
626.838,303,11.9
626.839,303,12
626.84,304,12
626.841,304,12
626.842,305,12.1
626.843,305,12.1
626.844,306,12.1
626.845,306,12.2
626.846,307,12.2
626.847,307,12.2
626.848,307,12.2
626.849,308,12.3
626.85,308,12.3
626.851,309,12.3
626.852,309,12.4
626.853,310,12.4
626.854,310,12.4
626.855,311,12.5
626.856,311,12.5
626.857,311,12.5
626.858,312,12.5
626.859,312,12.6
626.86,313,12.6
626.861,313,12.6
626.862,314,12.7
626.863,314,12.7
626.864,315,12.7
626.865,315,12.8
626.866,315,12.8
626.867,316,12.8
626.868,316,12.8
626.869,317,12.9
626.87,317,12.9
626.871,318,12.9
626.872,318,13
626.873,319,13
626.874,319,13
626.875,320,13
626.876,320,13.1
626.877,320,13.1
626.878,321,13.1
626.879,321,13.2
626.88,322,13.2
626.881,322,13.2
626.882,323,13.3
626.883,323,13.3
626.884,324,13.3
626.885,324,13.3
626.886,324,13.4
626.887,325,13.4
626.888,325,13.4
626.889,326,13.5
626.89,326,13.5
626.891,327,13.5
626.892,327,13.6
626.893,328,13.6
626.894,328,13.6
626.895,329,13.6
626.896,329,13.7
626.897,329,13.7
626.898,330,13.7
626.899,330,13.8
626.9,331,13.8
626.901,331,13.8
626.902,332,13.9
626.903,332,13.9
626.904,333,13.9
626.905,333,13.9
626.906,333,14
626.907,334,14
626.908,334,14
626.909,335,14.1
626.91,335,14.1
626.911,336,14.1
626.912,336,14.2
626.913,337,14.2
626.914,337,14.2
626.915,337,14.2
626.916,338,14.3
626.917,338,14.3
626.918,339,14.3
626.919,339,14.4
626.92,340,14.4
626.921,340,14.4
626.922,341,14.5
626.923,341,14.5
626.924,342,14.5
626.925,342,14.5
626.926,342,14.6
626.927,343,14.6
626.928,343,14.6
626.929,344,14.7
626.93,344,14.7
626.931,345,14.7
626.932,345,14.7
626.933,346,14.8
626.934,346,14.8
626.935,346,14.8
626.936,347,14.9
626.937,347,14.9
626.938,348,14.9
626.939,348,15
626.94,349,15
626.941,349,15
626.942,350,15
626.943,350,15.1
626.944,351,15.1
626.945,351,15.1
626.946,351,15.2
626.947,352,15.2
626.948,352,15.2
626.949,353,15.3
626.95,353,15.3
626.951,354,15.3
626.952,354,15.3
626.953,355,15.4
626.954,355,15.4
626.955,355,15.4
626.956,356,15.5
626.957,356,15.5
626.958,357,15.5
626.959,357,15.6
626.96,358,15.6
626.961,358,15.6
626.962,359,15.6
626.963,359,15.7
626.964,360,15.7
626.965,360,15.7
626.966,360,15.8
626.967,361,15.8
626.968,361,15.8
626.969,362,15.9
626.97,362,15.9
626.971,363,15.9
626.972,363,15.9
626.973,364,16
626.974,364,16
626.975,364,16
626.976,365,16.1
626.977,365,16.1
626.978,366,16.2
626.979,366,16.2
626.98,367,16.3
626.981,367,16.3
626.982,368,16.3
626.983,368,16.4
626.984,369,16.4
626.985,369,16.5
626.986,370,16.5
626.987,370,16.6
626.988,371,16.6
626.989,371,16.6
626.99,371,16.7
626.991,372,16.7
626.992,372,16.8
626.993,373,16.8
626.994,373,16.9
626.995,374,16.9
626.996,374,16.9
626.997,375,17
626.998,375,17
626.999,376,17.1
627,376,17.1
627.001,377,17.2
627.002,377,17.2
627.003,378,17.2
627.004,378,17.3
627.005,378,17.3
627.006,379,17.4
627.007,379,17.4
627.008,380,17.5
627.009,380,17.5
627.01,381,17.6
627.011,381,17.6
627.012,382,17.6
627.013,382,17.7
627.014,383,17.7
627.015,383,17.8
627.016,384,17.8
627.017,384,17.9
627.018,385,17.9
627.019,385,17.9
627.02,385,18
627.021,386,18
627.022,386,18.1
627.023,387,18.1
627.024,387,18.2
627.025,388,18.2
627.026,388,18.2
627.027,389,18.3
627.028,389,18.3
627.029,390,18.4
627.03,390,18.4
627.031,391,18.5
627.032,391,18.5
627.033,392,18.5
627.034,392,18.6
627.035,392,18.6
627.036,393,18.7
627.037,393,18.7
627.038,394,18.8
627.039,394,18.8
627.04,395,18.8
627.041,395,18.9
627.042,396,18.9
627.043,396,19
627.044,397,19
627.045,397,19.1
627.046,398,19.1
627.047,398,19.1
627.048,399,19.2
627.049,399,19.2
627.05,399,19.3
627.051,400,19.3
627.052,400,19.4
627.053,401,19.4
627.054,401,19.4
627.055,402,19.5
627.056,402,19.5
627.057,403,19.6
627.058,403,19.6
627.059,404,19.7
627.06,404,19.7
627.061,405,19.7
627.062,405,19.8
627.063,406,19.8
627.064,406,19.9
627.065,407,19.9
627.066,407,20
627.067,407,20
627.068,408,20.1
627.069,408,20.1
627.07,409,20.1
627.071,409,20.2
627.072,410,20.2
627.073,410,20.3
627.074,411,20.3
627.075,411,20.4
627.076,412,20.4
627.077,412,20.4
627.078,413,20.5
627.079,413,20.5
627.08,414,20.6
627.081,414,20.6
627.082,414,20.7
627.083,415,20.7
627.084,415,20.7
627.085,416,20.8
627.086,416,20.8
627.087,417,20.9
627.088,417,20.9
627.089,418,21
627.09,418,21
627.091,419,21
627.092,419,21.1
627.093,420,21.1
627.094,420,21.2
627.095,421,21.2
627.096,421,21.3
627.097,421,21.3
627.098,422,21.3
627.099,422,21.4
627.1,423,21.4
627.101,423,21.5
627.102,424,21.5
627.103,424,21.6
627.104,425,21.6
627.105,425,21.6
627.106,426,21.7
627.107,426,21.7
627.108,427,21.8
627.109,427,21.8
627.11,428,21.9
627.111,428,21.9
627.112,428,21.9
627.113,429,22
627.114,429,22
627.115,430,22.1
627.116,430,22.1
627.117,431,22.2
627.118,431,22.2
627.119,432,22.2
627.12,432,22.3
627.121,433,22.3
627.122,433,22.4
627.123,434,22.4
627.124,434,22.5
627.125,435,22.5
627.126,435,22.5
627.127,435,22.6
627.128,436,22.6
627.129,436,22.7
627.13,437,22.7
627.131,437,22.8
627.132,438,22.8
627.133,438,22.9
627.134,439,22.9
627.135,439,22.9
627.136,440,23
627.137,440,23
627.138,441,23.1
627.139,441,23.1
627.14,442,23.2
627.141,442,23.2
627.142,442,23.2
627.143,443,23.3
627.144,443,23.3
627.145,444,23.4
627.146,444,23.4
627.147,445,23.5
627.148,445,23.5
627.149,446,23.5
627.15,446,23.6
627.151,447,23.6
627.152,447,23.7
627.153,448,23.7
627.154,448,23.8
627.155,449,23.8
627.156,449,23.8
627.157,449,23.9
627.158,450,23.9
627.159,450,24
627.16,451,24
627.161,451,24.1
627.162,452,24.1
627.163,452,24.1
627.164,453,24.2
627.165,453,24.2
627.166,454,24.3
627.167,454,24.3
627.168,455,24.4
627.169,455,24.4
627.17,456,24.4
627.171,456,24.5
627.172,456,24.5
627.173,457,24.6
627.174,457,24.6
627.175,458,24.7
627.176,458,24.7
627.177,459,24.7
627.178,459,24.8
627.179,460,24.8
627.18,460,24.9
627.181,461,24.9
627.182,461,25
627.183,462,25
627.184,462,25
627.185,463,25.1
627.186,463,25.1
627.187,463,25.2
627.188,464,25.2
627.189,464,25.3
627.19,465,25.3
627.191,465,25.4
627.192,466,25.4
627.193,466,25.4
627.194,467,25.5
627.195,467,25.5
627.196,468,25.6
627.197,468,25.6
627.198,469,25.7
627.199,469,25.7
627.2,470,25.7
627.201,470,25.8
627.202,470,25.8
627.203,471,25.9
627.204,471,25.9
627.205,472,26
627.206,472,26
627.207,473,26
627.208,473,26.1
627.209,474,26.1
627.21,474,26.2
627.211,475,26.2
627.212,475,26.3
627.213,476,26.3
627.214,476,26.3
627.215,477,26.4
627.216,477,26.4
627.217,478,26.5
627.218,478,26.5
627.219,478,26.6
627.22,479,26.6
627.221,479,26.6
627.222,480,26.7
627.223,480,26.7
627.224,481,26.8
627.225,481,26.8
627.226,482,26.9
627.227,482,26.9
627.228,483,26.9
627.229,483,27
627.23,484,27
627.231,484,27.1
627.232,485,27.1
627.233,485,27.2
627.234,485,27.2
627.235,486,27.2
627.236,486,27.3
627.237,487,27.3
627.238,487,27.4
627.239,488,27.4
627.24,488,27.5
627.241,489,27.5
627.242,489,27.5
627.243,490,27.6
627.244,490,27.6
627.245,491,27.7
627.246,491,27.7
627.247,492,27.8
627.248,492,27.8
627.249,492,27.9
627.25,493,27.9
627.251,493,27.9
627.252,494,28
627.253,494,28
627.254,495,28.1
627.255,495,28.1
627.256,496,28.2
627.257,496,28.2
627.258,497,28.2
627.259,497,28.3
627.26,498,28.3
627.261,498,28.4
627.262,499,28.4
627.263,499,28.5
627.264,499,28.5
627.265,500,28.5
627.266,500,28.6
627.267,501,28.6
627.268,501,28.7
627.269,502,28.7
627.27,502,28.8
627.271,503,28.8
627.272,503,28.8
627.273,504,28.9
627.274,504,28.9
627.275,505,29
627.276,505,29
627.277,506,29.1
627.278,506,29.1
627.279,506,29.2
627.28,507,29.2
627.281,507,29.3
627.282,508,29.3
627.283,508,29.4
627.284,509,29.4
627.285,509,29.5
627.286,510,29.6
627.287,510,29.6
627.288,511,29.7
627.289,511,29.7
627.29,512,29.8
627.291,512,29.9
627.292,513,29.9
627.293,513,30
627.294,514,30
627.295,514,30.1
627.296,515,30.1
627.297,515,30.2
627.298,516,30.3
627.299,516,30.3
627.3,517,30.4
627.301,517,30.4
627.302,517,30.5
627.303,518,30.5
627.304,518,30.6
627.305,519,30.7
627.306,519,30.7
627.307,520,30.8
627.308,520,30.8
627.309,521,30.9
627.31,521,30.9
627.311,522,31
627.312,522,31.1
627.313,523,31.1
627.314,523,31.2
627.315,524,31.2
627.316,524,31.3
627.317,525,31.4
627.318,525,31.4
627.319,526,31.5
627.32,526,31.5
627.321,527,31.6
627.322,527,31.6
627.323,528,31.7
627.324,528,31.8
627.325,528,31.8
627.326,529,31.9
627.327,529,31.9
627.328,530,32
627.329,530,32
627.33,531,32.1
627.331,531,32.2
627.332,532,32.2
627.333,532,32.3
627.334,533,32.3
627.335,533,32.4
627.336,534,32.4
627.337,534,32.5
627.338,535,32.6
627.339,535,32.6
627.34,536,32.7
627.341,536,32.7
627.342,537,32.8
627.343,537,32.9
627.344,538,32.9
627.345,538,33
627.346,539,33
627.347,539,33.1
627.348,540,33.1
627.349,540,33.2
627.35,540,33.3
627.351,541,33.3
627.352,541,33.4
627.353,542,33.4
627.354,542,33.5
627.355,543,33.5
627.356,543,33.6
627.357,544,33.7
627.358,544,33.7
627.359,545,33.8
627.36,545,33.8
627.361,546,33.9
627.362,546,33.9
627.363,547,34
627.364,547,34.1
627.365,548,34.1
627.366,548,34.2
627.367,549,34.2
627.368,549,34.3
627.369,550,34.4
627.37,550,34.4
627.371,551,34.5
627.372,551,34.5
627.373,551,34.6
627.374,552,34.6
627.375,552,34.7
627.376,553,34.8
627.377,553,34.8
627.378,554,34.9
627.379,554,34.9
627.38,555,35
627.381,555,35
627.382,556,35.1
627.383,556,35.2
627.384,557,35.2
627.385,557,35.3
627.386,558,35.3
627.387,558,35.4
627.388,559,35.4
627.389,559,35.5
627.39,560,35.6
627.391,560,35.6
627.392,561,35.7
627.393,561,35.7
627.394,562,35.8
627.395,562,35.9
627.396,562,35.9
627.397,563,36
627.398,563,36
627.399,564,36.1
627.4,564,36.1
627.401,565,36.2
627.402,565,36.3
627.403,566,36.3
627.404,566,36.4
627.405,567,36.4
627.406,567,36.5
627.407,568,36.5
627.408,568,36.6
627.409,569,36.7
627.41,569,36.7
627.411,570,36.8
627.412,570,36.8
627.413,571,36.9
627.414,571,36.9
627.415,572,37
627.416,572,37.1
627.417,573,37.1
627.418,573,37.2
627.419,573,37.2
627.42,574,37.3
627.421,574,37.4
627.422,575,37.4
627.423,575,37.5
627.424,576,37.5
627.425,576,37.6
627.426,577,37.6
627.427,577,37.7
627.428,578,37.8
627.429,578,37.8
627.43,579,37.9
627.431,579,37.9
627.432,580,38
627.433,580,38
627.434,581,38.1
627.435,581,38.2
627.436,582,38.2
627.437,582,38.3
627.438,583,38.3
627.439,583,38.4
627.44,584,38.4
627.441,584,38.5
627.442,585,38.6
627.443,585,38.6
627.444,585,38.7
627.445,586,38.7
627.446,586,38.8
627.447,587,38.9
627.448,587,38.9
627.449,588,39
627.45,588,39
627.451,589,39.1
627.452,589,39.1
627.453,590,39.2
627.454,590,39.3
627.455,591,39.3
627.456,591,39.4
627.457,592,39.4
627.458,592,39.5
627.459,593,39.5
627.46,593,39.6
627.461,594,39.7
627.462,594,39.7
627.463,595,39.8
627.464,595,39.8
627.465,596,39.9
627.466,596,39.9
627.467,596,40
627.468,597,40.1
627.469,597,40.1
627.47,598,40.2
627.471,598,40.2
627.472,599,40.3
627.473,599,40.4
627.474,600,40.4
627.475,600,40.5
627.476,601,40.5
627.477,601,40.6
627.478,602,40.6
627.479,602,40.7
627.48,603,40.8
627.481,603,40.8
627.482,604,40.9
627.483,604,40.9
627.484,605,41
627.485,605,41
627.486,606,41.1
627.487,606,41.2
627.488,607,41.2
627.489,607,41.3
627.49,607,41.3
627.491,608,41.4
627.492,608,41.4
627.493,609,41.5
627.494,609,41.6
627.495,610,41.6
627.496,610,41.7
627.497,611,41.7
627.498,611,41.8
627.499,612,41.9
627.5,612,41.9
627.501,613,42
627.502,613,42
627.503,614,42.1
627.504,614,42.1
627.505,615,42.2
627.506,615,42.3
627.507,616,42.3
627.508,616,42.4
627.509,617,42.4
627.51,617,42.5
627.511,618,42.5
627.512,618,42.6
627.513,618,42.7
627.514,619,42.7
627.515,619,42.8
627.516,620,42.8
627.517,620,42.9
627.518,621,42.9
627.519,621,43
627.52,622,43.1
627.521,622,43.1
627.522,623,43.2
627.523,623,43.2
627.524,624,43.3
627.525,624,43.4
627.526,625,43.4
627.527,625,43.5
627.528,626,43.5
627.529,626,43.6
627.53,627,43.6
627.531,627,43.7
627.532,628,43.8
627.533,628,43.8
627.534,629,43.9
627.535,629,43.9
627.536,630,44
627.537,630,44
627.538,630,44.1
627.539,631,44.2
627.54,631,44.2
627.541,632,44.3
627.542,632,44.3
627.543,633,44.4
627.544,633,44.4
627.545,634,44.5
627.546,634,44.6
627.547,635,44.6
627.548,635,44.7
627.549,636,44.7
627.55,636,44.8
627.551,637,44.9
627.552,637,44.9
627.553,638,45
627.554,638,45
627.555,639,45.1
627.556,639,45.1
627.557,640,45.2
627.558,640,45.3
627.559,641,45.3
627.56,641,45.4
627.561,641,45.4
627.562,642,45.5
627.563,642,45.5
627.564,643,45.6
627.565,643,45.7
627.566,644,45.7
627.567,644,45.8
627.568,645,45.8
627.569,645,45.9
627.57,646,45.9
627.571,646,46
627.572,647,46.1
627.573,647,46.1
627.574,648,46.2
627.575,648,46.2
627.576,649,46.3
627.577,649,46.4
627.578,650,46.4
627.579,650,46.5
627.58,651,46.5
627.581,651,46.6
627.582,652,46.6
627.583,652,46.7
627.584,652,46.8
627.585,653,46.8
627.586,653,46.9
627.587,654,47
627.588,654,47.1
627.589,655,47.1
627.59,655,47.2
627.591,656,47.3
627.592,656,47.4
627.593,657,47.4
627.594,657,47.5
627.595,658,47.6
627.596,658,47.6
627.597,659,47.7
627.598,659,47.8
627.599,660,47.9
627.6,660,47.9
627.601,661,48
627.602,661,48.1
627.603,662,48.1
627.604,662,48.2
627.605,662,48.3
627.606,663,48.4
627.607,663,48.4
627.608,664,48.5
627.609,664,48.6
627.61,665,48.7
627.611,665,48.7
627.612,666,48.8
627.613,666,48.9
627.614,667,48.9
627.615,667,49
627.616,668,49.1
627.617,668,49.2
627.618,669,49.2
627.619,669,49.3
627.62,670,49.4
627.621,670,49.5
627.622,671,49.5
627.623,671,49.6
627.624,671,49.7
627.625,672,49.7
627.626,672,49.8
627.627,673,49.9
627.628,673,50
627.629,674,50
627.63,674,50.1
627.631,675,50.2
627.632,675,50.3
627.633,676,50.3
627.634,676,50.4
627.635,677,50.5
627.636,677,50.5
627.637,678,50.6
627.638,678,50.7
627.639,679,50.8
627.64,679,50.8
627.641,680,50.9
627.642,680,51
627.643,681,51
627.644,681,51.1
627.645,681,51.2
627.646,682,51.3
627.647,682,51.3
627.648,683,51.4
627.649,683,51.5
627.65,684,51.6
627.651,684,51.6
627.652,685,51.7
627.653,685,51.8
627.654,686,51.8
627.655,686,51.9
627.656,687,52
627.657,687,52.1
627.658,688,52.1
627.659,688,52.2
627.66,689,52.3
627.661,689,52.4
627.662,690,52.4
627.663,690,52.5
627.664,691,52.6
627.665,691,52.6
627.666,691,52.7
627.667,692,52.8
627.668,692,52.9
627.669,693,52.9
627.67,693,53
627.671,694,53.1
627.672,694,53.1
627.673,695,53.2
627.674,695,53.3
627.675,696,53.4
627.676,696,53.4
627.677,697,53.5
627.678,697,53.6
627.679,698,53.7
627.68,698,53.7
627.681,699,53.8
627.682,699,53.9
627.683,700,53.9
627.684,700,54
627.685,700,54.1
627.686,701,54.2
627.687,701,54.2
627.688,702,54.3
627.689,702,54.4
627.69,703,54.5
627.691,703,54.5
627.692,704,54.6
627.693,704,54.7
627.694,705,54.7
627.695,705,54.8
627.696,706,54.9
627.697,706,55
627.698,707,55
627.699,707,55.1
627.7,708,55.2
627.701,708,55.3
627.702,709,55.3
627.703,709,55.4
627.704,710,55.5
627.705,710,55.5
627.706,710,55.6
627.707,711,55.7
627.708,711,55.8
627.709,712,55.8
627.71,712,55.9
627.711,713,56
627.712,713,56
627.713,714,56.1
627.714,714,56.2
627.715,715,56.3
627.716,715,56.3
627.717,716,56.4
627.718,716,56.5
627.719,717,56.6
627.72,717,56.6
627.721,718,56.7
627.722,718,56.8
627.723,719,56.8
627.724,719,56.9
627.725,720,57
627.726,720,57.1
627.727,720,57.1
627.728,721,57.2
627.729,721,57.3
627.73,722,57.4
627.731,722,57.4
627.732,723,57.5
627.733,723,57.6
627.734,724,57.6
627.735,724,57.7
627.736,725,57.8
627.737,725,57.9
627.738,726,57.9
627.739,726,58
627.74,727,58.1
627.741,727,58.1
627.742,728,58.2
627.743,728,58.3
627.744,729,58.4
627.745,729,58.4
627.746,729,58.5
627.747,730,58.6
627.748,730,58.7
627.749,731,58.7
627.75,731,58.8
627.751,732,58.9
627.752,732,58.9
627.753,733,59
627.754,733,59.1
627.755,734,59.2
627.756,734,59.2
627.757,735,59.3
627.758,735,59.4
627.759,736,59.5
627.76,736,59.5
627.761,737,59.6
627.762,737,59.7
627.763,738,59.7
627.764,738,59.8
627.765,739,59.9
627.766,739,60
627.767,739,60
627.768,740,60.1
627.769,740,60.2
627.77,741,60.2
627.771,741,60.3
627.772,742,60.4
627.773,742,60.5
627.774,743,60.5
627.775,743,60.6
627.776,744,60.7
627.777,744,60.8
627.778,745,60.8
627.779,745,60.9
627.78,746,61
627.781,746,61
627.782,747,61.1
627.783,747,61.2
627.784,748,61.3
627.785,748,61.3
627.786,749,61.4
627.787,749,61.5
627.788,749,61.6
627.789,750,61.6
627.79,750,61.7
627.791,751,61.8
627.792,751,61.8
627.793,752,61.9
627.794,752,62
627.795,753,62.1
627.796,753,62.1
627.797,754,62.2
627.798,754,62.3
627.799,755,62.4
627.8,755,62.4
627.801,756,62.5
627.802,756,62.6
627.803,757,62.6
627.804,757,62.7
627.805,758,62.8
627.806,758,62.9
627.807,758,62.9
627.808,759,63
627.809,759,63.1
627.81,760,63.1
627.811,760,63.2
627.812,761,63.3
627.813,761,63.4
627.814,762,63.4
627.815,762,63.5
627.816,763,63.6
627.817,763,63.7
627.818,764,63.7
627.819,764,63.8
627.82,765,63.9
627.821,765,63.9
627.822,766,64
627.823,766,64.1
627.824,767,64.2
627.825,767,64.2
627.826,768,64.3
627.827,768,64.4
627.828,768,64.5
627.829,769,64.5
627.83,769,64.6
627.831,770,64.7
627.832,770,64.7
627.833,771,64.8
627.834,771,64.9
627.835,772,65
627.836,772,65
627.837,773,65.1
627.838,773,65.2
627.839,774,65.2
627.84,774,65.3
627.841,775,65.4
627.842,775,65.5
627.843,776,65.5
627.844,776,65.6
627.845,777,65.7
627.846,777,65.8
627.847,778,65.8
627.848,778,65.9
627.849,778,66
627.85,779,66
627.851,779,66.1
627.852,780,66.2
627.853,780,66.3
627.854,781,66.3
627.855,781,66.4
627.856,782,66.5
627.857,782,66.6
627.858,783,66.6
627.859,783,66.7
627.86,784,66.8
627.861,784,66.8
627.862,785,66.9
627.863,785,67
627.864,786,67.1
627.865,786,67.1
627.866,787,67.2
627.867,787,67.3
627.868,787,67.4
627.869,788,67.4
627.87,788,67.5
627.871,789,67.6
627.872,789,67.6
627.873,790,67.7
627.874,790,67.8
627.875,791,67.9
627.876,791,67.9
627.877,792,68
627.878,792,68.1
627.879,793,68.1
627.88,793,68.2
627.881,794,68.3
627.882,794,68.4
627.883,795,68.4
627.884,795,68.5
627.885,796,68.6
627.886,796,68.7
627.887,797,68.7
627.888,797,68.8
627.889,798,68.9
627.89,798,69
627.891,799,69.1
627.892,799,69.2
627.893,800,69.2
627.894,800,69.3
627.895,801,69.4
627.896,801,69.5
627.897,802,69.6
627.898,802,69.7
627.899,803,69.8
627.9,803,69.9
627.901,804,69.9
627.902,804,70
627.903,805,70.1
627.904,805,70.2
627.905,806,70.3
627.906,807,70.4
627.907,807,70.5
627.908,808,70.6
627.909,808,70.6
627.91,809,70.7
627.911,809,70.8
627.912,810,70.9
627.913,810,71
627.914,811,71.1
627.915,811,71.2
627.916,812,71.3
627.917,812,71.3
627.918,813,71.4
627.919,813,71.5
627.92,814,71.6
627.921,815,71.7
627.922,815,71.8
627.923,816,71.9
627.924,816,72
627.925,817,72.1
627.926,817,72.1
627.927,818,72.2
627.928,818,72.3
627.929,819,72.4
627.93,819,72.5
627.931,820,72.6
627.932,820,72.7
627.933,821,72.8
627.934,821,72.8
627.935,822,72.9
627.936,822,73
627.937,823,73.1
627.938,824,73.2
627.939,824,73.3
627.94,825,73.4
627.941,825,73.5
627.942,826,73.5
627.943,826,73.6
627.944,827,73.7
627.945,827,73.8
627.946,828,73.9
627.947,828,74
627.948,829,74.1
627.949,829,74.2
627.95,830,74.2
627.951,830,74.3
627.952,831,74.4
627.953,832,74.5
627.954,832,74.6
627.955,833,74.7
627.956,833,74.8
627.957,834,74.9
627.958,834,75
627.959,835,75
627.96,835,75.1
627.961,836,75.2
627.962,836,75.3
627.963,837,75.4
627.964,837,75.5
627.965,838,75.6
627.966,838,75.7
627.967,839,75.7
627.968,839,75.8
627.969,840,75.9
627.97,841,76
627.971,841,76.1
627.972,842,76.2
627.973,842,76.3
627.974,843,76.4
627.975,843,76.4
627.976,844,76.5
627.977,844,76.6
627.978,845,76.7
627.979,845,76.8
627.98,846,76.9
627.981,846,77
627.982,847,77.1
627.983,847,77.1
627.984,848,77.2
627.985,849,77.3
627.986,849,77.4
627.987,850,77.5
627.988,850,77.6
627.989,851,77.7
627.99,851,77.8
627.991,852,77.9
627.992,852,77.9
627.993,853,78
627.994,853,78.1
627.995,854,78.2
627.996,854,78.3
627.997,855,78.4
627.998,855,78.5
627.999,856,78.6
628,856,78.6
628.001,857,78.7
628.002,858,78.8
628.003,858,78.9
628.004,859,79
628.005,859,79.1
628.006,860,79.2
628.007,860,79.3
628.008,861,79.3
628.009,861,79.4
628.01,862,79.5
628.011,862,79.6
628.012,863,79.7
628.013,863,79.8
628.014,864,79.9
628.015,864,80
628.016,865,80
628.017,866,80.1
628.018,866,80.2
628.019,867,80.3
628.02,867,80.4
628.021,868,80.5
628.022,868,80.6
628.023,869,80.7
628.024,869,80.8
628.025,870,80.8
628.026,870,80.9
628.027,871,81
628.028,871,81.1
628.029,872,81.2
628.03,872,81.3
628.031,873,81.4
628.032,873,81.5
628.033,874,81.5
628.034,875,81.6
628.035,875,81.7
628.036,876,81.8
628.037,876,81.9
628.038,877,82
628.039,877,82.1
628.04,878,82.2
628.041,878,82.2
628.042,879,82.3
628.043,879,82.4
628.044,880,82.5
628.045,880,82.6
628.046,881,82.7
628.047,881,82.8
628.048,882,82.9
628.049,883,82.9
628.05,883,83
628.051,884,83.1
628.052,884,83.2
628.053,885,83.3
628.054,885,83.4
628.055,886,83.5
628.056,886,83.6
628.057,887,83.6
628.058,887,83.7
628.059,888,83.8
628.06,888,83.9
628.061,889,84
628.062,889,84.1
628.063,890,84.2
628.064,890,84.3
628.065,891,84.4
628.066,892,84.4
628.067,892,84.5
628.068,893,84.6
628.069,893,84.7
628.07,894,84.8
628.071,894,84.9
628.072,895,85
628.073,895,85.1
628.074,896,85.1
628.075,896,85.2
628.076,897,85.3
628.077,897,85.4
628.078,898,85.5
628.079,898,85.6
628.08,899,85.7
628.081,900,85.8
628.082,900,85.8
628.083,901,85.9
628.084,901,86
628.085,902,86.1
628.086,902,86.2
628.087,903,86.3
