elevation_m,area_dam2,capacity_dam3
618.717,34000,4800
618.718,34100,4800
618.719,34100,4800
618.72,34100,4810
618.721,34100,4810
618.722,34100,4810
618.723,34100,4820
618.724,34100,4820
618.725,34100,4820
618.726,34100,4830
618.727,34200,4830
618.728,34200,4830
618.729,34200,4840
618.73,34200,4840
618.731,34200,4840
618.732,34200,4850
618.733,34200,4850
618.734,34200,4850
618.735,34200,4860
618.736,34200,4860
618.737,34300,4860
618.738,34300,4870
618.739,34300,4870
618.74,34300,4870
618.741,34300,4880
618.742,34300,4880
618.743,34300,4880
618.744,34300,4890
618.745,34300,4890
618.746,34300,4890
618.747,34400,4900
618.748,34400,4900
618.749,34400,4900
618.75,34400,4910
618.751,34400,4910
618.752,34400,4910
618.753,34400,4920
618.754,34400,4920
618.755,34400,4930
618.756,34500,4930
618.757,34500,4930
618.758,34500,4940
618.759,34500,4940
618.76,34500,4940
618.761,34500,4950
618.762,34500,4950
618.763,34500,4950
618.764,34500,4960
618.765,34500,4960
618.766,34600,4970
618.767,34600,4970
618.768,34600,4970
618.769,34600,4980
618.77,34600,4980
618.771,34600,4980
618.772,34600,4990
618.773,34600,4990
618.774,34600,4990
618.775,34700,5000
618.776,34700,5000
618.777,34700,5010
618.778,34700,5010
618.779,34700,5010
618.78,34700,5020
618.781,34700,5020
618.782,34700,5020
618.783,34800,5030
618.784,34800,5030
618.785,34800,5030
618.786,34800,5040
618.787,34800,5040
618.788,34800,5050
618.789,34800,5050
618.79,34800,5050
618.791,34900,5060
618.792,34900,5060
618.793,34900,5060
618.794,34900,5070
618.795,34900,5070
618.796,34900,5070
618.797,34900,5080
618.798,34900,5080
618.799,35000,5090
618.8,35000,5090
618.801,35000,5090
618.802,35000,5100
618.803,35000,5100
618.804,35000,5100
618.805,35000,5110
618.806,35000,5110
618.807,35100,5110
618.808,35100,5120
618.809,35100,5120
618.81,35100,5130
618.811,35100,5130
618.812,35100,5130
618.813,35100,5140
618.814,35100,5140
618.815,35200,5140
618.816,35200,5150
618.817,35200,5150
618.818,35200,5150
618.819,35200,5160
618.82,35200,5160
618.821,35200,5170
618.822,35200,5170
618.823,35300,5170
618.824,35300,5180
618.825,35300,5180
618.826,35300,5180
618.827,35300,5190
618.828,35300,5190
618.829,35300,5190
618.83,35300,5200
618.831,35400,5200
618.832,35400,5210
618.833,35400,5210
618.834,35400,5210
618.835,35400,5220
618.836,35400,5220
618.837,35400,5220
618.838,35400,5230
618.839,35500,5230
618.84,35500,5230
618.841,35500,5240
618.842,35500,5240
618.843,35500,5250
618.844,35500,5250
618.845,35500,5250
618.846,35500,5260
618.847,35600,5260
618.848,35600,5260
618.849,35600,5270
618.85,35600,5270
618.851,35600,5270
618.852,35600,5280
618.853,35600,5280
618.854,35600,5290
618.855,35700,5290
618.856,35700,5290
618.857,35700,5300
618.858,35700,5300
618.859,35700,5300
618.86,35700,5310
618.861,35700,5310
618.862,35700,5310
618.863,35800,5320
618.864,35800,5320
618.865,35800,5330
618.866,35800,5330
618.867,35800,5330
618.868,35800,5340
618.869,35800,5340
618.87,35800,5340
618.871,35900,5350
618.872,35900,5350
618.873,35900,5350
618.874,35900,5360
618.875,35900,5360
618.876,35900,5370
618.877,35900,5370
618.878,35900,5370
618.879,36000,5380
618.88,36000,5380
618.881,36000,5380
618.882,36000,5390
618.883,36000,5390
618.884,36000,5390
618.885,36000,5400
618.886,36000,5400
618.887,36100,5410
618.888,36100,5410
618.889,36100,5410
618.89,36100,5420
618.891,36100,5420
618.892,36100,5420
618.893,36100,5430
618.894,36100,5430
618.895,36200,5430
618.896,36200,5440
618.897,36200,5440
618.898,36200,5450
618.899,36200,5450
618.9,36200,5450
618.901,36200,5460
618.902,36200,5460
618.903,36300,5460
618.904,36300,5470
618.905,36300,5470
618.906,36300,5470
618.907,36300,5480
618.908,36300,5480
618.909,36300,5490
618.91,36300,5490
618.911,36400,5490
618.912,36400,5500
618.913,36400,5500
618.914,36400,5500
618.915,36400,5510
618.916,36400,5510
618.917,36400,5510
618.918,36400,5520
618.919,36500,5520
618.92,36500,5530
618.921,36500,5530
618.922,36500,5530
618.923,36500,5540
618.924,36500,5540
618.925,36500,5540
618.926,36500,5550
618.927,36600,5550
618.928,36600,5550
618.929,36600,5560
618.93,36600,5560
618.931,36600,5570
618.932,36600,5570
618.933,36600,5570
618.934,36600,5580
618.935,36700,5580
618.936,36700,5580
618.937,36700,5590
618.938,36700,5590
618.939,36700,5590
618.94,36700,5600
618.941,36700,5600
618.942,36700,5610
618.943,36800,5610
618.944,36800,5610
618.945,36800,5620
618.946,36800,5620
618.947,36800,5620
618.948,36800,5630
618.949,36800,5630
618.95,36800,5630
618.951,36900,5640
618.952,36900,5640
618.953,36900,5650
618.954,36900,5650
618.955,36900,5650
618.956,36900,5660
618.957,36900,5660
618.958,36900,5660
618.959,37000,5670
618.96,37000,5670
618.961,37000,5670
618.962,37000,5680
618.963,37000,5680
618.964,37000,5690
618.965,37000,5690
618.966,37000,5690
618.967,37100,5700
618.968,37100,5700
618.969,37100,5700
618.97,37100,5710
618.971,37100,5710
618.972,37100,5710
618.973,37100,5720
618.974,37100,5720
618.975,37200,5730
618.976,37200,5730
618.977,37200,5730
618.978,37200,5740
618.979,37200,5740
618.98,37200,5740
618.981,37200,5750
618.982,37200,5750
618.983,37300,5750
618.984,37300,5760
618.985,37300,5760
618.986,37300,5770
618.987,37300,5770
618.988,37300,5770
618.989,37300,5780
618.99,37300,5780
618.991,37400,5780
618.992,37400,5790
618.993,37400,5790
618.994,37400,5790
618.995,37400,5800
618.996,37400,5800
618.997,37400,5810
618.998,37400,5810
618.999,37500,5810
619,37500,5820
619.001,37500,5820
619.002,37500,5820
619.003,37500,5830
619.004,37500,5830
619.005,37500,5830
619.006,37500,5840
619.007,37600,5840
619.008,37600,5850
619.009,37600,5850
619.01,37600,5850
619.011,37600,5860
619.012,37600,5860
619.013,37600,5860
619.014,37600,5870
619.015,37700,5870
619.016,37700,5870
619.017,37700,5880
619.018,37700,5880
619.019,37700,5890
619.02,37700,5890
619.021,37700,5890
619.022,37700,5900
619.023,37800,5900
619.024,37800,5900
619.025,37800,5910
619.026,37800,5910
619.027,37800,5910
619.028,37800,5920
619.029,37800,5920
619.03,37800,5930
619.031,37900,5930
619.032,37900,5930
619.033,37900,5940
619.034,37900,5940
619.035,37900,5940
619.036,37900,5950
619.037,37900,5950
619.038,37900,5950
619.039,38000,5960
619.04,38000,5960
619.041,38000,5970
619.042,38000,5970
619.043,38000,5970
619.044,38000,5980
619.045,38000,5980
619.046,38000,5980
619.047,38100,5990
619.048,38100,5990
619.049,38100,6000
619.05,38100,6000
619.051,38100,6000
619.052,38100,6010
619.053,38100,6010
619.054,38100,6010
619.055,38100,6020
619.056,38200,6020
619.057,38200,6030
619.058,38200,6030
619.059,38200,6030
619.06,38200,6040
619.061,38200,6040
619.062,38200,6050
619.063,38200,6050
619.064,38200,6050
619.065,38300,6060
619.066,38300,6060
619.067,38300,6070
619.068,38300,6070
619.069,38300,6070
619.07,38300,6080
619.071,38300,6080
619.072,38300,6090
619.073,38300,6090
619.074,38400,6090
619.075,38400,6100
619.076,38400,6100
619.077,38400,6110
619.078,38400,6110
619.079,38400,6110
619.08,38400,6120
619.081,38400,6120
619.082,38400,6130
619.083,38500,6130
619.084,38500,6130
619.085,38500,6140
619.086,38500,6140
619.087,38500,6150
619.088,38500,6150
619.089,38500,6150
619.09,38500,6160
619.091,38500,6160
619.092,38600,6170
619.093,38600,6170
619.094,38600,6170
619.095,38600,6180
619.096,38600,6180
619.097,38600,6190
619.098,38600,6190
619.099,38600,6190
619.1,38600,6200
619.101,38700,6200
619.102,38700,6210
619.103,38700,6210
619.104,38700,6210
619.105,38700,6220
619.106,38700,6220
619.107,38700,6220
619.108,38700,6230
619.109,38700,6230
619.11,38800,6240
619.111,38800,6240
619.112,38800,6240
619.113,38800,6250
619.114,38800,6250
619.115,38800,6260
619.116,38800,6260
619.117,38800,6260
619.118,38800,6270
619.119,38900,6270
619.12,38900,6280
619.121,38900,6280
619.122,38900,6280
619.123,38900,6290
619.124,38900,6290
619.125,38900,6300
619.126,38900,6300
619.127,38900,6300
619.128,39000,6310
619.129,39000,6310
619.13,39000,6320
619.131,39000,6320
619.132,39000,6320
619.133,39000,6330
619.134,39000,6330
619.135,39000,6340
619.136,39000,6340
619.137,39100,6340
619.138,39100,6350
619.139,39100,6350
619.14,39100,6360
619.141,39100,6360
619.142,39100,6360
619.143,39100,6370
619.144,39100,6370
619.145,39200,6380
619.146,39200,6380
619.147,39200,6380
619.148,39200,6390
619.149,39200,6390
619.15,39200,6400
619.151,39200,6400
619.152,39200,6400
619.153,39200,6410
619.154,39300,6410
619.155,39300,6420
619.156,39300,6420
619.157,39300,6420
619.158,39300,6430
619.159,39300,6430
619.16,39300,6430
619.161,39300,6440
619.162,39300,6440
619.163,39400,6450
619.164,39400,6450
619.165,39400,6450
619.166,39400,6460
619.167,39400,6460
619.168,39400,6470
619.169,39400,6470
619.17,39400,6470
619.171,39400,6480
619.172,39500,6480
619.173,39500,6490
619.174,39500,6490
619.175,39500,6490
619.176,39500,6500
619.177,39500,6500
619.178,39500,6510
619.179,39500,6510
619.18,39500,6510
619.181,39600,6520
619.182,39600,6520
619.183,39600,6530
619.184,39600,6530
619.185,39600,6530
619.186,39600,6540
619.187,39600,6540
619.188,39600,6550
619.189,39600,6550
619.19,39700,6550
619.191,39700,6560
619.192,39700,6560
619.193,39700,6570
619.194,39700,6570
619.195,39700,6570
619.196,39700,6580
619.197,39700,6580
619.198,39700,6590
619.199,39800,6590
619.2,39800,6590
619.201,39800,6600
619.202,39800,6600
619.203,39800,6610
619.204,39800,6610
619.205,39800,6610
619.206,39800,6620
619.207,39800,6620
619.208,39900,6630
619.209,39900,6630
619.21,39900,6630
619.211,39900,6640
619.212,39900,6640
619.213,39900,6650
619.214,39900,6650
619.215,39900,6650
619.216,39900,6660
619.217,40000,6660
619.218,40000,6660
619.219,40000,6670
619.22,40000,6670
619.221,40000,6680
619.222,40000,6680
619.223,40000,6680
619.224,40000,6690
619.225,40000,6690
619.226,40100,6700
619.227,40100,6700
619.228,40100,6700
619.229,40100,6710
619.23,40100,6710
619.231,40100,6720
619.232,40100,6720
619.233,40100,6720
619.234,40100,6730
619.235,40200,6730
619.236,40200,6740
619.237,40200,6740
619.238,40200,6740
619.239,40200,6750
619.24,40200,6750
619.241,40200,6760
619.242,40200,6760
619.243,40200,6760
619.244,40300,6770
619.245,40300,6770
619.246,40300,6780
619.247,40300,6780
619.248,40300,6780
619.249,40300,6790
619.25,40300,6790
619.251,40300,6800
619.252,40300,6800
619.253,40400,6800
619.254,40400,6810
619.255,40400,6810
619.256,40400,6820
619.257,40400,6820
619.258,40400,6820
619.259,40400,6830
619.26,40400,6830
619.261,40400,6840
619.262,40500,6840
619.263,40500,6840
619.264,40500,6850
619.265,40500,6850
619.266,40500,6860
619.267,40500,6860
619.268,40500,6860
619.269,40500,6870
619.27,40500,6870
619.271,40600,6870
619.272,40600,6880
619.273,40600,6880
619.274,40600,6890
619.275,40600,6890
619.276,40600,6890
619.277,40600,6900
619.278,40600,6900
619.279,40600,6910
619.28,40700,6910
619.281,40700,6910
619.282,40700,6920
619.283,40700,6920
619.284,40700,6930
619.285,40700,6930
619.286,40700,6930
619.287,40700,6940
619.288,40700,6940
619.289,40800,6950
619.29,40800,6950
619.291,40800,6950
619.292,40800,6960
619.293,40800,6960
619.294,40800,6970
619.295,40800,6970
619.296,40800,6970
619.297,40800,6980
619.298,40900,6980
619.299,40900,6990
619.3,40900,6990
619.301,40900,6990
619.302,40900,7000
619.303,40900,7000
619.304,40900,7010
619.305,40900,7010
619.306,40900,7010
619.307,41000,7020
619.308,41000,7020
619.309,41000,7030
619.31,41000,7030
619.311,41000,7030
619.312,41000,7040
619.313,41000,7040
619.314,41000,7050
619.315,41000,7050
619.316,41100,7050
619.317,41100,7060
619.318,41100,7060
619.319,41100,7070
619.32,41100,7070
619.321,41100,7070
619.322,41100,7080
619.323,41100,7080
619.324,41100,7090
619.325,41200,7090
619.326,41200,7090
619.327,41200,7100
619.328,41200,7100
619.329,41200,7100
619.33,41200,7110
619.331,41200,7110
619.332,41200,7120
619.333,41200,7120
619.334,41300,7120
619.335,41300,7130
619.336,41300,7130
619.337,41300,7140
619.338,41300,7140
619.339,41300,7140
619.34,41300,7150
619.341,41300,7150
619.342,41300,7160
619.343,41400,7160
619.344,41400,7160
619.345,41400,7170
619.346,41400,7170
619.347,41400,7180
619.348,41400,7180
619.349,41400,7180
619.35,41400,7190
619.351,41400,7190
619.352,41500,7200
619.353,41500,7200
619.354,41500,7200
619.355,41500,7210
619.356,41500,7210
619.357,41500,7220
619.358,41500,7220
619.359,41500,7230
619.36,41600,7230
619.361,41600,7230
619.362,41600,7240
619.363,41600,7240
619.364,41600,7250
619.365,41600,7250
619.366,41600,7260
619.367,41600,7260
619.368,41700,7270
619.369,41700,7270
619.37,41700,7270
619.371,41700,7280
619.372,41700,7280
619.373,41700,7290
619.374,41700,7290
619.375,41700,7300
619.376,41700,7300
619.377,41800,7300
619.378,41800,7310
619.379,41800,7310
619.38,41800,7320
619.381,41800,7320
619.382,41800,7330
619.383,41800,7330
619.384,41800,7340
619.385,41900,7340
619.386,41900,7340
619.387,41900,7350
619.388,41900,7350
619.389,41900,7360
619.39,41900,7360
619.391,41900,7370
619.392,41900,7370
619.393,42000,7370
619.394,42000,7380
619.395,42000,7380
619.396,42000,7390
619.397,42000,7390
619.398,42000,7400
619.399,42000,7400
619.4,42000,7410
619.401,42100,7410
619.402,42100,7410
619.403,42100,7420
619.404,42100,7420
619.405,42100,7430
619.406,42100,7430
619.407,42100,7440
619.408,42100,7440
619.409,42200,7440
619.41,42200,7450
619.411,42200,7450
619.412,42200,7460
619.413,42200,7460
619.414,42200,7470
619.415,42200,7470
619.416,42200,7480
619.417,42300,7480
619.418,42300,7480
619.419,42300,7490
619.42,42300,7490
619.421,42300,7500
619.422,42300,7500
619.423,42300,7510
619.424,42300,7510
619.425,42300,7520
619.426,42400,7520
619.427,42400,7520
619.428,42400,7530
619.429,42400,7530
619.43,42400,7540
619.431,42400,7540
619.432,42400,7550
619.433,42400,7550
619.434,42500,7550
619.435,42500,7560
619.436,42500,7560
619.437,42500,7570
619.438,42500,7570
619.439,42500,7580
619.44,42500,7580
619.441,42500,7590
619.442,42600,7590
619.443,42600,7590
619.444,42600,7600
619.445,42600,7600
619.446,42600,7610
619.447,42600,7610
619.448,42600,7620
619.449,42600,7620
619.45,42700,7620
619.451,42700,7630
619.452,42700,7630
619.453,42700,7640
619.454,42700,7640
619.455,42700,7650
619.456,42700,7650
619.457,42700,7660
619.458,42800,7660
619.459,42800,7660
619.46,42800,7670
619.461,42800,7670
619.462,42800,7680
619.463,42800,7680
619.464,42800,7690
619.465,42800,7690
619.466,42900,7690
619.467,42900,7700
619.468,42900,7700
619.469,42900,7710
619.47,42900,7710
619.471,42900,7720
619.472,42900,7720
619.473,42900,7730
619.474,42900,7730
619.475,43000,7730
619.476,43000,7740
619.477,43000,7740
619.478,43000,7750
619.479,43000,7750
619.48,43000,7760
619.481,43000,7760
619.482,43000,7760
619.483,43100,7770
619.484,43100,7770
619.485,43100,7780
619.486,43100,7780
619.487,43100,7790
619.488,43100,7790
619.489,43100,7800
619.49,43100,7800
619.491,43200,7800
619.492,43200,7810
619.493,43200,7810
619.494,43200,7820
619.495,43200,7820
619.496,43200,7830
619.497,43200,7830
619.498,43200,7830
619.499,43300,7840
619.5,43300,7840
619.501,43300,7850
619.502,43300,7850
619.503,43300,7860
619.504,43300,7860
619.505,43300,7870
619.506,43300,7870
619.507,43400,7870
619.508,43400,7880
619.509,43400,7880
619.51,43400,7890
619.511,43400,7890
619.512,43400,7900
619.513,43400,7900
619.514,43400,7910
619.515,43500,7910
619.516,43500,7910
619.517,43500,7920
619.518,43500,7920
619.519,43500,7930
619.52,43500,7930
619.521,43500,7940
619.522,43500,7940
619.523,43500,7940
619.524,43600,7950
619.525,43600,7950
619.526,43600,7960
619.527,43600,7960
619.528,43600,7970
619.529,43600,7970
619.53,43600,7980
619.531,43600,7980
619.532,43700,7980
619.533,43700,7990
619.534,43700,7990
619.535,43700,8000
619.536,43700,8000
619.537,43700,8010
619.538,43700,8010
619.539,43700,8010
619.54,43800,8020
619.541,43800,8020
619.542,43800,8030
619.543,43800,8030
619.544,43800,8040
619.545,43800,8040
619.546,43800,8050
619.547,43800,8050
619.548,43900,8050
619.549,43900,8060
619.55,43900,8060
619.551,43900,8070
619.552,43900,8070
619.553,43900,8080
619.554,43900,8080
619.555,43900,8080
619.556,44000,8090
619.557,44000,8090
619.558,44000,8100
619.559,44000,8100
619.56,44000,8110
619.561,44000,8110
619.562,44000,8120
619.563,44000,8120
619.564,44000,8120
619.565,44100,8130
619.566,44100,8130
619.567,44100,8140
619.568,44100,8140
619.569,44100,8150
619.57,44100,8150
619.571,44100,8150
619.572,44100,8160
619.573,44200,8160
619.574,44200,8170
619.575,44200,8170
619.576,44200,8180
619.577,44200,8180
619.578,44200,8190
619.579,44200,8190
619.58,44200,8190
619.581,44300,8200
619.582,44300,8200
619.583,44300,8210
619.584,44300,8210
619.585,44300,8220
619.586,44300,8220
619.587,44300,8220
619.588,44300,8230
619.589,44400,8230
619.59,44400,8240
619.591,44400,8240
619.592,44400,8250
619.593,44400,8250
619.594,44400,8260
619.595,44400,8260
619.596,44400,8260
619.597,44500,8270
619.598,44500,8270
619.599,44500,8280
619.6,44500,8280
619.601,44500,8290
619.602,44500,8290
619.603,44500,8300
619.604,44500,8300
619.605,44600,8300
619.606,44600,8310
619.607,44600,8310
619.608,44600,8320
619.609,44600,8320
619.61,44600,8330
619.611,44600,8330
619.612,44600,8330
619.613,44600,8340
619.614,44700,8340
619.615,44700,8350
619.616,44700,8350
619.617,44700,8360
619.618,44700,8360
619.619,44700,8370
619.62,44700,8370
619.621,44700,8370
619.622,44800,8380
619.623,44800,8380
619.624,44800,8390
619.625,44800,8390
619.626,44800,8400
619.627,44800,8400
619.628,44800,8400
619.629,44800,8410
619.63,44900,8410
619.631,44900,8420
619.632,44900,8420
619.633,44900,8430
619.634,44900,8430
619.635,44900,8440
619.636,44900,8440
619.637,44900,8440
619.638,45000,8450
619.639,45000,8450
619.64,45000,8460
619.641,45000,8460
619.642,45000,8470
619.643,45000,8470
619.644,45000,8470
619.645,45000,8480
619.646,45100,8480
619.647,45100,8490
619.648,45100,8490
619.649,45100,8500
619.65,45100,8500
619.651,45100,8510
619.652,45100,8510
619.653,45100,8510
619.654,45200,8520
619.655,45200,8520
619.656,45200,8530
619.657,45200,8530
619.658,45200,8540
619.659,45200,8540
619.66,45200,8550
619.661,45200,8550
619.662,45300,8550
619.663,45300,8560
619.664,45300,8560
619.665,45300,8570
619.666,45300,8570
619.667,45300,8580
619.668,45300,8580
619.669,45300,8590
619.67,45400,8590
619.671,45400,8600
619.672,45400,8600
619.673,45400,8610
619.674,45400,8610
619.675,45400,8620
619.676,45400,8620
619.677,45400,8630
619.678,45500,8630
619.679,45500,8630
619.68,45500,8640
619.681,45500,8640
619.682,45500,8650
619.683,45500,8650
619.684,45500,8660
619.685,45500,8660
619.686,45600,8670
619.687,45600,8670
619.688,45600,8680
619.689,45600,8680
619.69,45600,8690
619.691,45600,8690
619.692,45600,8700
619.693,45600,8700
619.694,45700,8700
619.695,45700,8710
619.696,45700,8710
619.697,45700,8720
619.698,45700,8720
619.699,45700,8730
619.7,45700,8730
619.701,45700,8740
619.702,45800,8740
619.703,45800,8750
619.704,45800,8750
619.705,45800,8760
619.706,45800,8760
619.707,45800,8770
619.708,45800,8770
619.709,45900,8780
619.71,45900,8780
619.711,45900,8780
619.712,45900,8790
619.713,45900,8790
619.714,45900,8800
619.715,45900,8800
619.716,45900,8810
619.717,46000,8810
619.718,46000,8820
619.719,46000,8820
619.72,46000,8830
619.721,46000,8830
619.722,46000,8840
619.723,46000,8840
619.724,46000,8850
619.725,46100,8850
619.726,46100,8860
619.727,46100,8860
619.728,46100,8860
619.729,46100,8870
619.73,46100,8870
619.731,46100,8880
619.732,46100,8880
619.733,46200,8890
619.734,46200,8890
619.735,46200,8900
619.736,46200,8900
619.737,46200,8910
619.738,46200,8910
619.739,46200,8920
619.74,46200,8920
619.741,46300,8930
619.742,46300,8930
619.743,46300,8930
619.744,46300,8940
619.745,46300,8940
619.746,46300,8950
619.747,46300,8950
619.748,46300,8960
619.749,46400,8960
619.75,46400,8970
619.751,46400,8970
619.752,46400,8980
619.753,46400,8980
619.754,46400,8990
619.755,46400,8990
619.756,46400,9000
619.757,46500,9000
619.758,46500,9010
619.759,46500,9010
619.76,46500,9010
619.761,46500,9020
619.762,46500,9020
619.763,46500,9030
619.764,46600,9030
619.765,46600,9040
619.766,46600,9040
619.767,46600,9050
619.768,46600,9050
619.769,46600,9060
619.77,46600,9060
619.771,46600,9070
619.772,46700,9070
619.773,46700,9080
619.774,46700,9080
619.775,46700,9080
619.776,46700,9090
619.777,46700,9090
619.778,46700,9100
619.779,46700,9100
619.78,46800,9110
619.781,46800,9110
619.782,46800,9120
619.783,46800,9120
619.784,46800,9130
619.785,46800,9130
619.786,46800,9140
619.787,46800,9140
619.788,46900,9150
619.789,46900,9150
619.79,46900,9160
619.791,46900,9160
619.792,46900,9160
619.793,46900,9170
619.794,46900,9170
619.795,46900,9180
619.796,47000,9180
619.797,47000,9190
619.798,47000,9190
619.799,47000,9200
619.8,47000,9200
619.801,47000,9210
619.802,47000,9210
619.803,47000,9220
619.804,47100,9220
619.805,47100,9230
619.806,47100,9230
619.807,47100,9240
619.808,47100,9240
619.809,47100,9240
619.81,47100,9250
619.811,47200,9250
619.812,47200,9260
619.813,47200,9260
619.814,47200,9270
619.815,47200,9270
619.816,47200,9280
619.817,47200,9280
619.818,47200,9290
619.819,47300,9290
619.82,47300,9300
619.821,47300,9300
619.822,47300,9310
619.823,47300,9310
619.824,47300,9310
619.825,47300,9320
619.826,47300,9320
619.827,47400,9330
619.828,47400,9330
619.829,47400,9340
619.83,47400,9340
619.831,47400,9350
619.832,47400,9350
619.833,47400,9360
619.834,47400,9360
619.835,47500,9370
619.836,47500,9370
619.837,47500,9380
619.838,47500,9380
619.839,47500,9390
619.84,47500,9390
619.841,47500,9390
619.842,47500,9400
619.843,47600,9400
619.844,47600,9410
619.845,47600,9410
619.846,47600,9420
619.847,47600,9420
619.848,47600,9430
619.849,47600,9430
619.85,47600,9440
619.851,47700,9440
619.852,47700,9450
619.853,47700,9450
619.854,47700,9460
619.855,47700,9460
619.856,47700,9460
619.857,47700,9470
619.858,47800,9470
619.859,47800,9480
619.86,47800,9480
619.861,47800,9490
619.862,47800,9490
619.863,47800,9500
619.864,47800,9500
619.865,47800,9510
619.866,47900,9510
619.867,47900,9520
619.868,47900,9520
619.869,47900,9530
619.87,47900,9530
619.871,47900,9540
619.872,47900,9540
619.873,47900,9540
619.874,48000,9550
619.875,48000,9550
619.876,48000,9560
619.877,48000,9560
619.878,48000,9570
619.879,48000,9570
619.88,48000,9580
619.881,48000,9580
619.882,48100,9590
619.883,48100,9590
619.884,48100,9600
619.885,48100,9600
619.886,48100,9610
619.887,48100,9610
619.888,48100,9620
619.889,48100,9620
619.89,48200,9620
619.891,48200,9630
619.892,48200,9630
619.893,48200,9640
619.894,48200,9640
619.895,48200,9650
619.896,48200,9650
619.897,48200,9660
619.898,48300,9660
619.899,48300,9670
619.9,48300,9670
619.901,48300,9680
619.902,48300,9680
619.903,48300,9690
619.904,48300,9690
619.905,48400,9690
619.906,48400,9700
619.907,48400,9700
619.908,48400,9710
619.909,48400,9710
619.91,48400,9720
619.911,48400,9720
619.912,48400,9730
619.913,48500,9730
619.914,48500,9740
619.915,48500,9740
619.916,48500,9750
619.917,48500,9750
619.918,48500,9760
619.919,48500,9760
619.92,48500,9770
619.921,48600,9770
619.922,48600,9770
619.923,48600,9780
619.924,48600,9780
619.925,48600,9790
619.926,48600,9790
619.927,48600,9800
619.928,48600,9800
619.929,48700,9810
619.93,48700,9810
619.931,48700,9820
619.932,48700,9820
619.933,48700,9830
619.934,48700,9830
619.935,48700,9840
619.936,48700,9840
619.937,48800,9850
619.938,48800,9850
619.939,48800,9850
619.94,48800,9860
619.941,48800,9860
619.942,48800,9870
619.943,48800,9870
619.944,48800,9880
619.945,48900,9880
619.946,48900,9890
619.947,48900,9890
619.948,48900,9900
619.949,48900,9900
619.95,48900,9910
619.951,48900,9910
619.952,48900,9920
619.953,49000,9920
619.954,49000,9920
619.955,49000,9930
619.956,49000,9930
619.957,49000,9940
619.958,49000,9940
619.959,49000,9950
619.96,49100,9950
619.961,49100,9960
619.962,49100,9960
619.963,49100,9970
619.964,49100,9970
619.965,49100,9980
619.966,49100,9980
619.967,49100,9990
619.968,49200,9990
619.969,49200,10000
619.97,49200,10000
619.971,49200,10000
619.972,49200,10000
619.973,49200,10000
619.974,49200,10000
619.975,49300,10000
619.976,49300,10000
619.977,49300,10000
619.978,49300,10000
619.979,49300,10000
619.98,49300,10100
619.981,49300,10100
619.982,49300,10100
619.983,49400,10100
619.984,49400,10100
619.985,49400,10100
619.986,49400,10100
619.987,49400,10100
619.988,49400,10100
619.989,49400,10100
619.99,49500,10100
619.991,49500,10100
619.992,49500,10100
619.993,49500,10100
619.994,49500,10100
619.995,49500,10100
619.996,49500,10100
619.997,49500,10100
619.998,49600,10100
619.999,49600,10200
620,49600,10200
620.001,49600,10200
620.002,49600,10200
620.003,49600,10200
620.004,49600,10200
620.005,49700,10200
620.006,49700,10200
620.007,49700,10200
620.008,49700,10200
620.009,49700,10200
620.01,49700,10200
620.011,49700,10200
620.012,49700,10200
620.013,49800,10200
620.014,49800,10200
620.015,49800,10200
620.016,49800,10200
620.017,49800,10200
620.018,49800,10200
620.019,49800,10300
620.02,49900,10300
620.021,49900,10300
620.022,49900,10300
620.023,49900,10300
620.024,49900,10300
620.025,49900,10300
620.026,49900,10300
620.027,49900,10300
620.028,50000,10300
620.029,50000,10300
620.03,50000,10300
620.031,50000,10300
620.032,50000,10300
620.033,50000,10300
620.034,50000,10300
620.035,50100,10300
620.036,50100,10300
620.037,50100,10300
620.038,50100,10300
620.039,50100,10400
620.04,50100,10400
620.041,50100,10400
620.042,50100,10400
620.043,50200,10400
620.044,50200,10400
620.045,50200,10400
620.046,50200,10400
620.047,50200,10400
620.048,50200,10400
620.049,50200,10400
620.05,50300,10400
620.051,50300,10400
620.052,50300,10400
620.053,50300,10400
620.054,50300,10400
620.055,50300,10400
620.056,50300,10400
620.057,50300,10400
620.058,50400,10500
620.059,50400,10500
620.06,50400,10500
620.061,50400,10500
620.062,50400,10500
620.063,50400,10500
620.064,50400,10500
620.065,50500,10500
620.066,50500,10500
620.067,50500,10500
620.068,50500,10500
620.069,50500,10500
620.07,50500,10500
620.071,50500,10500
620.072,50500,10500
620.073,50600,10500
620.074,50600,10500
620.075,50600,10500
620.076,50600,10500
620.077,50600,10500
620.078,50600,10600
620.079,50600,10600
620.08,50700,10600
620.081,50700,10600
620.082,50700,10600
620.083,50700,10600
620.084,50700,10600
620.085,50700,10600
620.086,50700,10600
620.087,50700,10600
620.088,50800,10600
620.089,50800,10600
620.09,50800,10600
620.091,50800,10600
620.092,50800,10600
620.093,50800,10600
620.094,50800,10600
620.095,50900,10600
620.096,50900,10600
620.097,50900,10600
620.098,50900,10700
620.099,50900,10700
620.1,50900,10700
620.101,50900,10700
620.102,50900,10700
620.103,51000,10700
620.104,51000,10700
620.105,51000,10700
620.106,51000,10700
620.107,51000,10700
620.108,51000,10700
620.109,51000,10700
620.11,51100,10700
620.111,51100,10700
620.112,51100,10700
620.113,51100,10700
620.114,51100,10700
